image,caption
3322200641_c2e51ff37b.jpg,A black dog leaps in the air above the snow.
3322389758_394c990b6a.jpg,dog running in water with stick in mouth.
3322443827_a04a94bb91.jpg,A well-groomed young man wearing dark trousers and a military-style jacket takes a puff from a cigarette in his left hand while holding a cup in his right hand.
3323076458_3ce72a1dae.jpg,a lone dog running in a dirty road.
3323419265_7fefaa9d5d.jpg,Two women sitting together.
3323498985_fd9d2803fd.jpg,a surfer falling of his board into a wave.
3323514651_3efdbd63ed.jpg,Two male basketball players are fighting over a basketball.
3323528927_7b21081271.jpg,Boy in orange shirt and camouflage pants jumping up.
3323952123_deb50b0629.jpg,A lack dog leaps in front of a tree branch in the snow.
3323988406_e3c8fce690.jpg,A skateboarder makes a jump off a ramp.
3324746155_71e14f60ce.jpg,A soccer player in a blue AIG shirt is kicking the ball.
3325497914_f9014d615b.jpg,A woman holds the hand of a small girl and points towards the bushes.
3325578605_afa7f662ec.jpg,A white crane flies over water.
3325974730_3ee192e4ff.jpg,Person in a purple coat making a jump on a snowboard.
3326024473_4c16e4fbfc.jpg,A yellow car is drifting through snow.
3326086533_23a0a54a8e.jpg,A little black dog is running in the grass with a pink purse in its mouth.
3326204251_2f9e446a2f.jpg,"Four women and one men sitting on some rocks, a wooden house to the left."
3326273086_e09e845185.jpg,A black poodle is playing with the snow.
3326376344_3306bf439e.jpg,A black poodle plays in the snow.
3326454455_960e5442e9.jpg,Man in red sports uniform and blue shoes jumping and pull up legs of shorts.
3326588088_172d1b2584.jpg,"Two men wearing all white kneel on the floor, palying guitar."
3327563443_870a33f748.jpg,The Asian girl in white is standing next to the woman in green is carrying a basket.
3328247381_a9f7fb4898.jpg,Two young boys in the water with small surfboards.
3328397409_092de2bd32.jpg,A person riding a snowboard is in the air jumping over a trashcan on a snowmobile.
3328495660_ed0e3f29cf.jpg,Three women sit together near woven walls.
3328535573_33c3cd5b59.jpg,People and camels at a beach.
3328646934_5cca4cebce.jpg,A woman is snowboarding down an incline while another woman stands behind.
3329254388_27017bab30.jpg,The man is doing a jump while skiing.
3329289652_e09b80e2f3.jpg,Two kids are playing with a box of Legos.
3329777647_5e1fd503ac.jpg,Two dogs chase another dog that has a ball.
3329858093_0ec73f2190.jpg,a woman holding a young baby inside the window of a train.
3330007895_78303e8a40.jpg,A man wearing a black shirt and sweater is looking down.
3330019493_fd36fbc2ea.jpg,A mountain biker in the forest.
3330333217_1a69497a74.jpg,Two Africans in red and blue shawls pose for a picture outside a barber shop.
3330654550_3efe9a71af.jpg,Group of cyclists spotted on an Asian highway.
3330675488_8692476a4a.jpg,Two kids riding on sleds.
3330680118_4e541889c1.jpg,A small child is riding on a toboggan.
3330935489_9cb67ca36b.jpg,A white Pug dog is biting and trying to pull a large stick out of some water.
3331009729_d3b14738e6.jpg,A woman wearing a blue coat walks and talks on her cellphone.
3331102049_bc65cf6198.jpg,A white bird flies agains the backdrop of green foliage.
3331190056_09f4ca9fd2.jpg,"Two young boys, one white and one black, are standing with their arms around each other."
3331797838_b3e33dbe17.jpg,Two people ride bike in countryside.
3331900249_5872e90b25.jpg,A surfer rides on a very rough wave.
3332202255_a30c522664.jpg,two men performing each playing guitars while one is singing.
3332248667_617606714b.jpg,Three people are sitting on a subway car.
3332467180_d72f9b067d.jpg,A man lights a cigarette on a loading dock near a dumpster.
3333039854_461329aac2.jpg,Band practice is cramped quarters.
3333675897_0043f992d3.jpg,A small dog with a ball in its mouth running through a course.
3333921867_6cc7d7c73d.jpg,Three dogs run through a soggy field.
3334057289_68ece38a85.jpg,Dog looks toward a shadow.
3334300164_e75e0479ae.jpg,A man wakeboarding.
3334866049_f5933344aa.jpg,A young boy walks across tracks in the snow.
3334953664_a669038795.jpg,A yougn boy in a blue and white baseball uniform throwing a baseball while tucking his glove close to his body.
3335097235_538f4777c3.jpg,The dog is running with his tongue hanging out of his mouth.
3335375223_b4da8df523.jpg,A security guard points at a sign.
3335501468_628655d608.jpg,Duck flapping wings.
3335547029_74d620fa6c.jpg,A woman wearing a black and blue striped suit is surfing on a wave.
3335692531_dd4a995f91.jpg,two black dogs and a brown dog are tugging at a red object with their mouths.
3335773346_ac0d97efeb.jpg,A wave crashing through a group of people wearing wetsuits and goggles.
3335885203_a3fe8e541f.jpg,Young people are engaged in a game.
3335997221_254366c400.jpg,Three men and two women talking.
3336065481_2c21e622c8.jpg,A young girl sliding down an orange slide.
3336211088_4c294a870b.jpg,A small group of people is chatting in a city plaza.
3336361161_c06cdd160e.jpg,A small white and tan dog licking up peanut butter.
3336374196_f6eaca542f.jpg,a skateboarder jumps over a highway guard rail.
3336682980_1082a66878.jpg,"Two women, a little boy, and a baby."
3336759846_5220e27deb.jpg,"Pleople at a party, their backs to the camera."
3336808362_c17837afd8.jpg,The man is standing on the sidelines looking at people holding blue signs.
3336831820_5c5df4b033.jpg,People are gathered around and there are some photographs on the wall.
3337046794_296bd2c7e0.jpg,A dog is rubbing its face in the snow.
3337332770_5eda5cceb7.jpg,Two dogs playing in snow.
3337461409_e4e317853d.jpg,Three young sheep walk along the grassy hill.
3338217927_3c5cf3f7c6.jpg,A dog plays in the snow.
3338474677_7376e426c2.jpg,Man with sunglasses and headphones riding a bike.
3338590946_f25b76cbc7.jpg,The man riding a board on calm waters is silhouetted by the sunlight.
3339140382_2e49bc324a.jpg,Trio of skydivers holding hands in sky.
3339263085_6db9fd0981.jpg,A small brown dog is about ready to exit the water after a swim.
3339319023_5dcc3ef81a.jpg,Catcher crouches behind baseball hitter.
3339558806_b4afdc8394.jpg,The mother and child have a personal moment in the yard.
3339586622_a7676b30e1.jpg,The helmeted girl perches on a bike.
333973142_abcd151002.jpg,A dog carries a large stick.
3339747039_1a8455c210.jpg,A man sits on a hill overlooking the coutryside.
3339751521_7a8768be27.jpg,Four people are sitting at the top of a hill.
3339768802_8ab768558a.jpg,Two children climbing a rock climbing wall.
3339916063_63b960ed46.jpg,Two kids in red jerseys are playing soccer.
3340857141_85d97a7466.jpg,The small dog teases the large dog in the field.
3341077091_7ca0833373.jpg,A skateboarder does a kickflip along the train tracks.
3341489212_a879e1544a.jpg,Girl slinging water out of hair while in a pool.
3341782693_426bf7139b.jpg,A young man in a swimsuit with water crashing behind him.
3341961913_9a9b362f15.jpg,A person guarding a hockey goal.
3342271377_446ffc34c0.jpg,People dressed in colorful Mardis Gras outfits pose very suggestively for the camera.
3342272425_804316cb3d.jpg,Two people dressed in green and red costumes are outside on the sidewalk.
3342309960_c694b2cce9.jpg,a skateboarder grinds the rail.
3342487512_fd33971dea.jpg,a snow-boarder is performing a jump whilst riding on a pink snowboard.
3342822192_082f932ef2.jpg,A hockey player tries to block the puck from the goal.
3342855466_44038a8aa3.jpg,A boy on a bike is doing a stunt high in the air.
3343106500_27176fc544.jpg,Referee blows whistle as basketball player attempts to block another with the ball.
3343116398_59a5341f7f.jpg,A professional basketball player dribbles the ball around the opposing player.
3343197133_9256848fa9.jpg,A man is in the air on his bicycle.
3343900764_2a4c0405f9.jpg,Two men jump up for the ball near the hoop in a basketball game.
3344233740_c010378da7.jpg,People in the city.
3344411431_6f4917bb2f.jpg,Four band members singing and playing.
3344526059_4a097af285.jpg,There is a hockey player in the middle of a game.
3344531479_03c69750e9.jpg,The tennis player holds his racket in preparation for the ball.
3344632789_af90d54746.jpg,A skateboarder performs while others watch nearby.
3344948183_5b89379585.jpg,The woman with a colorful blanket is smoking a pipe.
3345025842_bc2082a509.jpg,"A girl stands on a graffitied wall, her head skewed sideways."
3346040664_5b584e6133.jpg,The boys play basketball.
3346614841_698f9aa486.jpg,A little boy with his sunglasses on.
3346711367_5e7b29e20f.jpg,Two dogs chase down a mowed grass field.
3346918203_986dca6641.jpg,A woman in a blue jacket is riding a bicycle on a woodland path.
334737767_7f344eee16.jpg,A tan and black dog runs over a green field with its mouth open.
3347500603_13670ee6bf.jpg,Two men walking by a fence holding red shopping bags.
3347666612_659e6e2207.jpg,Two children standing in the grass being sprayed by a hose.
3347701468_bb0001b035.jpg,Boys huddle during a soccer game.
3347798761_5c5260b000.jpg,A person on a dirt bike doing a trick over a hill.
3348191949_b0b925e5f1.jpg,Two girls in black dresses.
3348208268_6d97d951eb.jpg,"One man watches while another breakdances, balancing himself for a moment on one hand."
3348385580_10b53391f9.jpg,a snowboarder wearing a green jacket jumping a green rainling.
3348785391_c243faf6bb.jpg,"Two students try to walk a tightrope on a campus quad, but one falls off."
3349194268_0ee555c9a2.jpg,Two Asian girls are sitting in a flower field.
3349258288_5300c40430.jpg,A skateboarder is in the air after skating up a cement ramp.
3349307529_c1a516b9dc.jpg,Person in black jacket and green pants skiing downhill.
3349308309_92cff519f3.jpg,"Two women ride camels, while a third watches."
3349528565_0bc013b70a.jpg,A girl with her hair flying up from her head poses on a skateboard.
3349955993_a04aea97d8.jpg,Kids outside on the street playing soccer.
3349968447_b5d4a477b2.jpg,A white dog runs through the snow with a Mountain-Dew bottle.
3350260112_fcb47ff6b2.jpg,Many people are spread out along a beach or lagoon enjoying themselves.
3350614753_5624e181b3.jpg,several people walking on a busy sidewalk.
3350671534_2a5d45a961.jpg,guy rollerskating on skate ramp.
3350785999_462f333c44.jpg,Numerous African Americans wearing various types of clothing.
3351357065_a6a9b3d485.jpg,A mountain climber with a yellow backpack is walking on the side of a mountain.
3351360323_91bb341350.jpg,Two men in white suits are playing electric guitars.
3351370405_e417e38f52.jpg,A snowboarder clears the air over a snow-covered cliff.
3351418768_596ef7fd6f.jpg,A woman and two children pose for a picture under some rocks.
3351493005_6e5030f596.jpg,a snowboarder jumps high.
3351596152_bf283f03d1.jpg,The boy is performing a trick on a skateboard.
3351667632_00f586a30c.jpg,A man wearing a backwards blue cap hands something to one man in a line of men.
3351667846_ac43118ae5.jpg,Five men are getting plates of rice from a small home restaurant.
3351704877_28dea303aa.jpg,Two girls ride on the hump of a camel.
3352531708_a65dd694b1.jpg,"Two children, sitting on the backs of camels, near the ocean."
3352791995_8db4979aca.jpg,A young boy is touching the stomach of a pregnant woman.
3352871762_c9e88592d3.jpg,A man in a green Celtics hat and a woman wearing a black sweater display identical tattoos on their right wrists.
3353036763_4cbeba03b2.jpg,Two men riding three horses wave their arms in the air.
3353278454_2f3a4d0bbc.jpg,Three guys are waiting to cross the street. One has a dog.
3353950389_1153d5e452.jpg,The people are gathered at a bar.
3353962769_ba48691bc6.jpg,"A motorcyclist "" pops a wheelie "" in a grassy field framed by rolling hills."
3354063643_1d8814eb13.jpg,A tan a white dog bears its teeth in the snow.
3354075558_3b67eaa502.jpg,A tabby cat licking its left front leg.
3354414391_a3908bd4ff.jpg,"Two dogs, the white one standing on a Frisbee, playing together on grass."
3354474353_daf9e168cf.jpg,Two dogs on the beach.
3354489242_dd529ffa1f.jpg,Several hockey players move toward the puck next to a goal.
3355494822_61353a224d.jpg,A skier races down a mountain in an orange jacket.
3355756569_b430a29c2a.jpg,A stunt biker leaps into the air beside the setting sun.
3355827928_c96c0c3e88.jpg,A man on a bike in midair.
335588286_f67ed8c9f9.jpg,A white dog is running along a beach with a stick in its mouth.
3356284586_21c6f155a5.jpg,A woman dressed in elegant clothing is looking down while inside a crowd of people.
3356369156_074750c6cc.jpg,The boat is in the middle of the water.
3356642567_f1d92cb81b.jpg,A young asian girl stands between two tree trunks.
3356700488_183566145b.jpg,An oriental man and woman walk smiling past signs and automobiles.
3356748019_2251399314.jpg,Three men on mountain bikes go over a sand hill.
3356901257_83811a19eb.jpg,A dog is jumping up for the ball while playing catch in the sand.
3356938707_d95ba97430.jpg,Two men are standing on a street surrounded by buildings.
3357416302_fcfcdd7b86.jpg,A snowboarder soars through the air.
3357708906_fb3a54dd78.jpg,There are 5 brown dogs on leashes with their owners nearby.
3357937209_cf4a9512ac.jpg,Three white dogs are near a black llama.
3358558292_6ab14193ed.jpg,Three boy teenagers and two female teenagers are making excited facial expressions.
3358621566_12bac2e9d2.jpg,Two people are standing inside of a market.
3358682439_be4b83544c.jpg,Two women pet a baby kangaroo in the park.
3359089834_263e529c71.jpg,Two black and two white dogs are playing in the snow.
3359530430_249f51972c.jpg,Several people are watching a snowboarder with a blue jacket jump.
3359551687_68f2f0212a.jpg,Someone in shorts is somersaulting in front of a crowd.
3359563671_35b67898e7.jpg,Snowboarder in yellow pants and white helmet in midair.
